Site Name,Latitude,Longitude,Site Enabled,Device Name,Device Type,Max Power (dBm),Misc Loss (dB),Antenna Type,Mechanical Azimuth (deg),Mechanical Downtilt (deg),Electrical Downtilt (deg),Antenna Height AGL (m),Beamforming Gain (dB),LTE PDSCH Offset (dB),Cell Load (%)
S3161,28.8402055,-96.8443896,true,LTE-ENodeB-1769,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3162,31.5980255,-102.8996657,true,LTE-ENodeB-1770,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3163,28.9306340,-97.1691969,true,LTE-ENodeB-1771,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3164,28.7654068,-97.1351937,true,LTE-ENodeB-179,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S3165,28.7954567,-97.0956382,true,LTE-ENodeB-1772,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3166,28.9379077,-97.1356054,true,LTE-ENodeB-1773,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3167,28.6334245,-96.8982370,true,LTE-ENodeB-1774,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3168,29.2736406,-96.1468978,true,LTE-ENodeB-1775,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3169,30.6451190,-95.6019430,true,LTE-ENodeB-1776,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S317,29.4483092,-96.3916881,true,LTE-ENodeB-1286,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3170,29.8680700,-95.8738293,true,LTE-ENodeB-1777,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3171,30.1655045,-95.9714106,true,LTE-ENodeB-1778,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3172,30.0680155,-95.9313686,true,LTE-ENodeB-1779,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3173,30.0163025,-96.0234778,true,LTE-ENodeB-1780,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3174,31.4208912,-103.1466783,true,LTE-ENodeB-1781,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3175,30.2024606,-96.3970378,true,LTE-ENodeB-180,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S3176,27.6384630,-99.5746806,true,LTE-ENodeB-1782,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3177,30.2433910,-96.3711171,true,LTE-ENodeB-1783,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3178,27.4918155,-99.3795071,true,LTE-ENodeB-1784,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3179,27.4686085,-99.3768931,true,LTE-ENodeB-1785,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S318,31.8249207,-98.2426638,true,LTE-ENodeB-1287,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3180,27.3992321,-99.4373439,true,LTE-ENodeB-1786,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3181,27.4052468,-99.4840665,true,LTE-ENodeB-1787,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3182,29.5217247,-96.0548865,true,LTE-ENodeB-1788,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3183,29.3146355,-96.1082647,true,LTE-ENodeB-1789,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3184,29.3459978,-96.0448644,true,LTE-ENodeB-1790,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3185,29.2156535,-96.3214149,true,LTE-ENodeB-1791,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3186,29.0482958,-96.2824060,true,LTE-ENodeB-181,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S3187,34.0001810,-98.4537984,true,LTE-ENodeB-1792,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3188,34.0523089,-98.5946667,true,LTE-ENodeB-1793,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3189,30.7142345,-97.8887920,true,LTE-ENodeB-1794,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S319,31.7918576,-98.3052588,true,LTE-ENodeB-1288,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3190,34.2946127,-99.2776843,true,LTE-ENodeB-1795,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3191,30.7618297,-97.8492369,true,LTE-ENodeB-1796,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3192,30.6026260,-97.7696150,true,LTE-ENodeB-1797,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3193,30.8162792,-97.7376719,true,LTE-ENodeB-1798,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3194,30.5881345,-97.8334276,true,LTE-ENodeB-1799,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3195,30.5848539,-97.9049995,true,LTE-ENodeB-1800,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3196,30.6388390,-97.8970075,true,LTE-ENodeB-1801,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3197,30.5508981,-97.2049736,true,LTE-ENodeB-20,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3198,30.7308782,-97.4529644,true,LTE-ENodeB-182,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3199,30.6437887,-97.5705824,true,LTE-ENodeB-1802,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S32,29.0824896,-97.3169788,true,LTE-ENodeB-1028,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S320,31.5076279,-99.9735141,true,LTE-ENodeB-1289,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3200,30.8482142,-97.6180220,true,LTE-ENodeB-1803,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3201,31.7504738,-103.1529778,true,LTE-ENodeB-1804,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3202,32.9791560,-95.1582032,true,LTE-ENodeB-1805,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3203,32.7913160,-95.2366543,true,LTE-ENodeB-1806,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3204,32.9620365,-95.2788487,true,LTE-ENodeB-1807,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3205,32.7884925,-95.3084737,true,LTE-ENodeB-1808,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3206,32.9554818,-95.5033851,true,LTE-ENodeB-1809,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3207,32.7550466,-95.4738143,true,LTE-ENodeB-1810,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3208,32.6459629,-95.5002577,true,LTE-ENodeB-1811,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3209,27.0700747,-99.4264831,true,LTE-ENodeB-183,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S321,31.1518415,-99.7915462,true,LTE-ENodeB-1290,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3210,27.0264751,-99.0450783,true,LTE-ENodeB-1812,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3211,29.5101213,-95.5541577,true,LTE-ENodeB-1813,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S3212,30.0605105,-95.4188053,true,LTE-ENodeB-1814,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S322,31.3913630,-102.4060664,true,LTE-ENodeB-1291,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S323,30.5176694,-101.5834553,true,LTE-ENodeB-131,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S324,31.9895544,-106.6201903,true,LTE-ENodeB-1292,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S325,30.7002840,-101.1833796,true,LTE-ENodeB-1293,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S326,33.6472435,-101.3127719,true,LTE-ENodeB-1294,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S327,29.0246891,-97.1181517,true,LTE-ENodeB-1295,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S328,30.8309756,-104.8366916,true,LTE-ENodeB-1296,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S329,36.0615815,-102.5222225,true,LTE-ENodeB-1297,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S33,31.9319200,-102.4004644,true,LTE-ENodeB-1029,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S330,32.8592645,-96.7889313,true,LTE-ENodeB-1298,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S331,35.1348570,-102.5948152,true,LTE-ENodeB-1299,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S332,28.9772900,-97.2753870,true,LTE-ENodeB-1300,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S333,28.4649071,-99.9704052,true,LTE-ENodeB-1301,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S334,28.3664466,-99.9147985,true,LTE-ENodeB-15,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S335,34.9078105,-100.9102034,true,LTE-ENodeB-132,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S336,31.8343240,-102.3871751,true,LTE-ENodeB-1302,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S337,33.1648940,-96.1340834,true,LTE-ENodeB-1303,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S338,29.4599924,-94.9784679,true,LTE-ENodeB-1304,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S339,31.8428727,-102.4155851,true,LTE-ENodeB-1305,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S34,31.9139657,-102.3309842,true,LTE-ENodeB-1030,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S340,31.9398048,-106.4075253,true,LTE-ENodeB-1306,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S341,31.9448951,-106.0376254,true,LTE-ENodeB-1307,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S342,31.6235460,-106.2332597,true,LTE-ENodeB-1308,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S343,31.6076845,-106.2265011,true,LTE-ENodeB-1309,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S344,31.0196926,-97.0648256,true,LTE-ENodeB-1310,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S345,31.0687600,-96.9838708,true,LTE-ENodeB-1311,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S346,31.2215372,-96.6951393,true,LTE-ENodeB-133,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S347,33.5890962,-96.3464568,true,LTE-ENodeB-1312,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S348,33.6160186,-96.3122833,true,LTE-ENodeB-1313,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S349,33.6360918,-96.2183759,true,LTE-ENodeB-1314,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S35,29.4611348,-95.0616751,true,LTE-ENodeB-1031,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S350,33.5585835,-96.0139921,true,LTE-ENodeB-1315,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S351,33.4058215,-96.3407079,true,LTE-ENodeB-1316,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S352,33.7501345,-95.9961932,true,LTE-ENodeB-1317,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S353,33.8220412,-95.9115155,true,LTE-ENodeB-1318,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S354,32.5185549,-94.7423576,true,LTE-ENodeB-1319,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S355,29.9123186,-96.8422004,true,LTE-ENodeB-1320,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S356,29.6567280,-97.1073057,true,LTE-ENodeB-1321,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S357,29.6758595,-97.0936802,true,LTE-ENodeB-134,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S358,32.5382148,-94.8071312,true,LTE-ENodeB-1322,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S359,32.8727785,-96.4518698,true,LTE-ENodeB-1323,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S36,31.8650000,-102.4247951,true,LTE-ENodeB-105,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S360,34.1738831,-101.4988440,true,LTE-ENodeB-1324,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S361,33.9437200,-101.4614709,true,LTE-ENodeB-1325,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S362,29.5820885,-95.4885781,true,LTE-ENodeB-1326,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S363,29.4852558,-95.0238336,true,LTE-ENodeB-1327,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S364,29.5154966,-95.0285701,true,LTE-ENodeB-1328,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S365,29.5003492,-95.0599021,true,LTE-ENodeB-1329,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S366,29.5833400,-95.5516929,true,LTE-ENodeB-1330,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S367,29.5536798,-95.5505280,true,LTE-ENodeB-1331,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S368,29.6037974,-95.5433589,true,LTE-ENodeB-135,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S369,29.6182245,-95.5386100,true,LTE-ENodeB-1332,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S37,29.9231200,-96.8787884,true,LTE-ENodeB-1032,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S370,29.6463697,-95.5766332,true,LTE-ENodeB-1333,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S371,29.6408095,-95.5810192,true,LTE-ENodeB-1334,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S372,29.6081157,-95.6134951,true,LTE-ENodeB-1335,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S373,29.6042055,-95.6274441,true,LTE-ENodeB-1336,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S374,29.6512910,-95.6282760,true,LTE-ENodeB-1337,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S375,29.6645730,-95.6229762,true,LTE-ENodeB-1338,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S376,29.7001795,-95.6716454,true,LTE-ENodeB-1339,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S377,29.6115885,-95.6611625,true,LTE-ENodeB-1340,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S378,29.7063779,-95.7152627,true,LTE-ENodeB-1341,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S379,29.7658544,-95.8169150,true,LTE-ENodeB-136,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S38,29.8958668,-96.8734818,true,LTE-ENodeB-1033,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S380,29.6071365,-95.8301352,true,LTE-ENodeB-1342,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S381,29.4850235,-95.0644659,true,LTE-ENodeB-1343,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S382,29.5854779,-95.7520130,true,LTE-ENodeB-1344,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S383,29.5636030,-95.6254191,true,LTE-ENodeB-1345,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S384,29.5404085,-95.0228151,true,LTE-ENodeB-1346,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S385,29.5447409,-95.0597023,true,LTE-ENodeB-1347,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S386,29.5419105,-95.0266558,true,LTE-ENodeB-1348,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S387,29.5503736,-95.7460518,true,LTE-ENodeB-1349,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S388,29.5588071,-95.7791368,true,LTE-ENodeB-1350,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S389,29.5477860,-95.7480880,true,LTE-ENodeB-1351,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S39,33.7381264,-96.5277771,true,LTE-ENodeB-1034,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S390,29.5059885,-95.6980249,true,LTE-ENodeB-137,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S391,29.4531196,-96.0209943,true,LTE-ENodeB-1352,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S392,33.2720261,-95.1718803,true,LTE-ENodeB-1353,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S393,31.8354057,-96.0030774,true,LTE-ENodeB-1354,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S394,31.5565611,-96.2980645,true,LTE-ENodeB-1355,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S395,31.5943250,-96.0178434,true,LTE-ENodeB-1356,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S396,29.4737925,-95.0362176,true,LTE-ENodeB-1357,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S397,29.5054220,-95.0589371,true,LTE-ENodeB-1358,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S398,29.5277786,-95.0729464,true,LTE-ENodeB-1359,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S399,29.5482181,-95.0460312,true,LTE-ENodeB-1360,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S4,31.5967709,-95.4484570,true,LTE-ENodeB-1002,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S40,33.3078315,-96.1031803,true,LTE-ENodeB-1035,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S400,29.5406699,-95.0637069,true,LTE-ENodeB-1361,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S401,29.5431002,-95.0208506,true,LTE-ENodeB-138,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S402,29.3809515,-94.9457926,true,LTE-ENodeB-1362,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S403,29.4077665,-94.9279247,true,LTE-ENodeB-1363,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S404,29.3605443,-94.9537349,true,LTE-ENodeB-1364,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S405,29.3860195,-95.0137412,true,LTE-ENodeB-1365,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S406,29.4251191,-95.0782305,true,LTE-ENodeB-1366,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S407,29.3598759,-95.1198301,true,LTE-ENodeB-1367,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S408,29.4747121,-94.9744869,true,LTE-ENodeB-1368,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S409,29.4701585,-94.5980242,true,LTE-ENodeB-1369,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S41,31.9606910,-95.7338673,true,LTE-ENodeB-1036,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S410,29.3957447,-94.7420632,true,LTE-ENodeB-1370,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S411,29.4945932,-94.9101998,true,LTE-ENodeB-1371,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S412,29.2616640,-94.8414831,true,LTE-ENodeB-139,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S413,29.1992530,-94.9651526,true,LTE-ENodeB-1372,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S414,33.1132720,-101.4460569,true,LTE-ENodeB-1373,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S415,30.3613490,-98.6742773,true,LTE-ENodeB-1374,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S416,30.1844387,-98.8160249,true,LTE-ENodeB-1375,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S417,30.3682976,-99.2782066,true,LTE-ENodeB-1376,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S418,29.4419903,-94.9586388,true,LTE-ENodeB-1377,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S419,29.6735665,-95.2304655,true,LTE-ENodeB-1378,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S42,31.9226495,-95.9660492,true,LTE-ENodeB-1037,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S420,31.6756852,-101.7123965,true,LTE-ENodeB-1379,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S421,35.5413786,-100.7218451,true,LTE-ENodeB-1380,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S422,29.4027525,-94.9169640,true,LTE-ENodeB-1381,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S423,29.3936500,-94.9029420,true,LTE-ENodeB-140,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S424,29.3867595,-94.9033358,true,LTE-ENodeB-1382,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S425,29.3878405,-94.9192321,true,LTE-ENodeB-1383,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S426,33.6284043,-96.6024589,true,LTE-ENodeB-1384,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S427,32.4952391,-94.8073882,true,LTE-ENodeB-1385,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S428,32.4832709,-94.7102347,true,LTE-ENodeB-1386,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S429,32.4240332,-94.7120809,true,LTE-ENodeB-1387,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S43,31.8191942,-95.7500930,true,LTE-ENodeB-1038,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S430,32.5844870,-94.8341830,true,LTE-ENodeB-1388,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S431,32.5811548,-94.8087868,true,LTE-ENodeB-1389,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S432,32.6504377,-94.7403386,true,LTE-ENodeB-1390,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S433,32.4764684,-94.8373382,true,LTE-ENodeB-1391,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S434,30.1798771,-94.2534146,true,LTE-ENodeB-141,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S435,30.1590866,-94.5050853,true,LTE-ENodeB-1392,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S436,29.3931910,-94.9201667,true,LTE-ENodeB-1393,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S437,29.3928535,-94.9405594,true,LTE-ENodeB-1394,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S438,32.4916055,-94.7219197,true,LTE-ENodeB-1395,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S439,32.3798824,-94.9035969,true,LTE-ENodeB-1396,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S44,31.8662507,-95.8202072,true,LTE-ENodeB-1039,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S440,30.5731242,-96.1168699,true,LTE-ENodeB-1397,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S441,32.4856419,-94.7414675,true,LTE-ENodeB-1398,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S442,33.8945775,-101.6176817,true,LTE-ENodeB-1399,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S443,32.4639315,-94.7343195,true,LTE-ENodeB-1400,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S444,32.4654331,-94.7313862,true,LTE-ENodeB-1401,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S445,36.1177432,-101.3993615,true,LTE-ENodeB-16,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S446,32.4722810,-94.7583994,true,LTE-ENodeB-142,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S447,32.4793870,-94.7437535,true,LTE-ENodeB-1402,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S448,29.7865339,-95.3129301,true,LTE-ENodeB-1403,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S449,29.3955525,-94.9813449,true,LTE-ENodeB-1404,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S45,31.4062671,-94.7528597,true,LTE-ENodeB-1040,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S450,29.3948006,-95.0027722,true,LTE-ENodeB-1405,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S451,29.3972195,-95.0054563,true,LTE-ENodeB-1406,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S452,29.3882595,-95.0180575,true,LTE-ENodeB-1407,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S453,29.3869355,-95.0207251,true,LTE-ENodeB-1408,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S454,29.8349360,-95.3217270,true,LTE-ENodeB-1409,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S455,29.3627982,-95.0582517,true,LTE-ENodeB-1410,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S456,29.8537200,-95.3329998,true,LTE-ENodeB-1411,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S457,29.3979835,-95.0411214,true,LTE-ENodeB-143,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S458,29.8733949,-95.2646402,true,LTE-ENodeB-1412,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S459,29.4053734,-95.1309079,true,LTE-ENodeB-1413,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S46,31.3330091,-94.7956502,true,LTE-ENodeB-1041,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S460,29.8853885,-95.2637745,true,LTE-ENodeB-1414,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S461,29.3528094,-95.0022044,true,LTE-ENodeB-1415,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S462,29.8547369,-95.2154968,true,LTE-ENodeB-1416,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S463,29.3446409,-95.0097593,true,LTE-ENodeB-1417,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S464,29.7795335,-95.2195105,true,LTE-ENodeB-1418,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S465,29.7896020,-95.1636347,true,LTE-ENodeB-1419,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S466,29.7480216,-95.2042950,true,LTE-ENodeB-1420,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S467,29.3101335,-94.7736494,true,LTE-ENodeB-1421,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S468,29.3031760,-94.7924007,true,LTE-ENodeB-144,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S469,32.4686415,-94.7111833,true,LTE-ENodeB-1422,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S47,31.8569251,-102.3445089,true,LTE-ENodeB-106,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S470,29.9941705,-95.1931730,true,LTE-ENodeB-1423,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S471,30.0073296,-95.1879584,true,LTE-ENodeB-1424,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S472,30.0124604,-95.2093304,true,LTE-ENodeB-1425,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S473,29.2953323,-94.8160781,true,LTE-ENodeB-1426,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S474,29.2912595,-94.7908561,true,LTE-ENodeB-1427,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S475,32.4555407,-94.7260833,true,LTE-ENodeB-1428,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S476,29.2654756,-94.8278301,true,LTE-ENodeB-1429,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S477,28.8143366,-97.0091955,true,LTE-ENodeB-1430,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
